,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
878,M_gal_c,D-Galactose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00724, metanetx.chemical:MNXM1108175, metanetx.chemical:MNXM735265, metanetx.chemical:MNXM1108176, seed.compound:cpd00108","seed.compound:cpd00724, metanetx.chemical:MNXM1108175, metanetx.chemical:MNXM735265, metanetx.chemical:MNXM1108176, seed.compound:cpd00108","seed.compound:cpd00724, metanetx.chemical:MNXM1108175, metanetx.chemical:MNXM735265, metanetx.chemical:MNXM1108176, seed.compound:cpd00108",Same
879,M_gal_p,D-Galactose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00724, metanetx.chemical:MNXM1108175, metanetx.chemical:MNXM735265, metanetx.chemical:MNXM1108176, seed.compound:cpd00108","seed.compound:cpd00724, metanetx.chemical:MNXM1108175, metanetx.chemical:MNXM735265, metanetx.chemical:MNXM1108176, seed.compound:cpd00108","seed.compound:cpd00724, metanetx.chemical:MNXM1108175, metanetx.chemical:MNXM735265, metanetx.chemical:MNXM1108176, seed.compound:cpd00108",Same
880,M_glu__L_c,L-Glutamate,C5H8NO4,-1,C5H8NO4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023","metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023","metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023",Same
881,M_glu__L_e,L-Glutamate,C5H8NO4,-1,C5H8NO4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023","metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023","metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023",Same
882,M_glu__L_p,L-Glutamate,C5H8NO4,-1,C5H8NO4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023","metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023","metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023",Same
883,M_metsox_S__L_c,L-Methionine Sulfoxide,C5H11NO3S,0,C5H11NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01914, metanetx.chemical:MNXM1106044, metanetx.chemical:MNXM1106045, seed.compound:cpd29319, seed.compound:cpd15498","seed.compound:cpd01914, metanetx.chemical:MNXM1106044, metanetx.chemical:MNXM1106045, seed.compound:cpd29319, seed.compound:cpd15498","seed.compound:cpd01914, metanetx.chemical:MNXM1106044, metanetx.chemical:MNXM1106045, seed.compound:cpd29319, seed.compound:cpd15498",Same
884,M_metsox_S__L_e,L-Methionine Sulfoxide,C5H11NO3S,0,C5H11NO3S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01914, metanetx.chemical:MNXM1106044, metanetx.chemical:MNXM1106045, seed.compound:cpd29319, seed.compound:cpd15498","seed.compound:cpd01914, metanetx.chemical:MNXM1106044, metanetx.chemical:MNXM1106045, seed.compound:cpd29319, seed.compound:cpd15498","seed.compound:cpd01914, metanetx.chemical:MNXM1106044, metanetx.chemical:MNXM1106045, seed.compound:cpd29319, seed.compound:cpd15498",Same
885,M_ser__L_c,L-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787","seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787","seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787",Same
886,M_ser__L_e,L-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787","seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787","seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787",Same
887,M_ser__L_p,L-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787","seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787","seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787",Same
888,M_2agpg180_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P,-1,C24H48O9P,0,Clean,seed.compound:cpd26427,seed.compound:cpd26427,,Diff
889,M_2agpg180_p,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P,-1,C24H48O9P,0,Clean,seed.compound:cpd26427,seed.compound:cpd26427,,Diff
890,M_2ahbut_c,(S)-2-Aceto-2-hydroxybutanoate,C6H9O4,-1,C6H9O4,0,Clean,seed.compound:cpd19045,seed.compound:cpd19045,,Diff
891,M_2me4p_c,2-C-methyl-D-erythritol 4-phosphate,C5H11O7P,-2,C5H11O7P,0,Clean,seed.compound:cpd08286,seed.compound:cpd08286,,Diff
892,M_3hbcoa__R_c,(R)-3-Hydroxybutyryl-CoA,C25H38N7O18P3S,-4,C25H38N7O18P3S,0,Clean,metanetx.chemical:MNXM162788,metanetx.chemical:MNXM162788,,Diff
893,M_R_3hcmrs7ecoa_c,(R)-3-hydroxy-cis-myristol-7-eoyl-CoA,C35H56N7O18P3S,-4,C35H56N7O18P3S,0,Clean,seed.compound:cpd16754,seed.compound:cpd16754,,Diff
894,M_R_3hdcoa_c,(R)-Hydroxydecanoyl-CoA,C31H50N7O18P3S,-4,C31H50N7O18P3S,0,Clean,seed.compound:cpd16755,seed.compound:cpd16755,,Diff
895,M_R_3hhcoa_c,(R)-Hydroxyhexanoyl-CoA,C27H42N7O18P3S,-4,C27H42N7O18P3S,0,Clean,seed.compound:cpd16757,seed.compound:cpd16757,,Diff
896,M_R_3hocoa_c,(R)-Hydroxyoctanoyl-CoA,C29H46N7O18P3S,-4,C29H46N7O18P3S,0,Clean,seed.compound:cpd16759,seed.compound:cpd16759,,Diff
897,M_acysbmn_c,Acetyl-cystine-bimane,C15H18N3O5S,-1,C15H18N3O5S,0,Clean,seed.compound:cpd15926,seed.compound:cpd15926,,Diff
898,M_acysbmn_e,Acetyl-cystine-bimane,C15H18N3O5S,-1,C15H18N3O5S,0,Clean,seed.compound:cpd15926,seed.compound:cpd15926,,Diff
899,M_ala_L_glu__L_c,Ala L glu L C8H13N2O5,C8H13N2O5,-1,C8H13N2O5,0,Clean,seed.compound:cpd11586,seed.compound:cpd11586,,Diff
900,M_ala_L_glu__L_e,Ala L glu L C8H13N2O5,C8H13N2O5,-1,C8H13N2O5,0,Clean,seed.compound:cpd11586,seed.compound:cpd11586,,Diff
901,M_dcamp_c,"N6-(1,2-Dicarboxyethyl)-AMP",C14H14N5O11P,-4,C14H14N5O11P,0,Clean,seed.compound:cpd02375,seed.compound:cpd02375,,Diff
902,M_dscl_c,Dihydrosirohydrochlorin,C42H41N4O16,-7,C42H41N4O16,0,Clean,seed.compound:cpd01620,seed.compound:cpd01620,,Diff
903,M_gly_glu__L_c,Gly glu L C7H11N2O5,C7H11N2O5,-1,C7H11N2O5,0,Clean,seed.compound:cpd11592,seed.compound:cpd11592,,Diff
904,M_gly_glu__L_e,Gly glu L C7H11N2O5,C7H11N2O5,-1,C7H11N2O5,0,Clean,seed.compound:cpd11592,seed.compound:cpd11592,,Diff
905,M_lgt_s_c,(R)-S-Lactoylglutathione,C13H20N3O8S,-1,C13H20N3O8S,0,Clean,seed.compound:cpd02182,seed.compound:cpd02182,,Diff
906,M_lnlccoa_c,Linoleic coenzyme A,C39H62N7O17P3S,-4,C39H62N7O17P3S,0,Clean,seed.compound:cpd01398,seed.compound:cpd01398,,Diff
907,M_man6p_c,D-Mannose 6-phosphate,C6H11O9P,-2,C6H11O9P,0,Clean,seed.compound:cpd00235,seed.compound:cpd00235,,Diff
908,M_met_L_ala__L_c,Met L ala L C8H16N2O3S,C8H15N2O3S,-1,C8H15N2O3S,0,Clean,seed.compound:cpd11590,seed.compound:cpd11590,,Diff
909,M_met_L_ala__L_e,Met L ala L C8H16N2O3S,C8H15N2O3S,-1,C8H15N2O3S,0,Clean,seed.compound:cpd11590,seed.compound:cpd11590,,Diff
910,M_mhpglu_c,5 Methyltetrahydropteroyltri L glutamate C25H36N8O12,C30H35N9O12,-4,C30H35N9O12,0,Clean,seed.compound:cpd02738,seed.compound:cpd02738,,Diff
911,M_pa160190_c,"1,2-sn-glycerol 3-phosphate",C38H74O8P,-1,C38H74O8P,0,Clean,seed.compound:cpd16004,seed.compound:cpd16004,,Diff
912,M_pphn_c,Prephenate,C10H8O6,-2,C10H8O6,0,Clean,seed.compound:cpd00219,seed.compound:cpd00219,,Diff
913,M_sbzcoa_c,O-Succinylbenzoyl-CoA,C32H39N7O20P3S,-5,C32H39N7O20P3S,0,Clean,seed.compound:cpd02021,seed.compound:cpd02021,,Diff
914,M_tdecoa_c,Tetradecenoyl-CoA (n-C14:1CoA),C35H56N7O17P3S,-4,C35H56N7O17P3S,0,Clean,metanetx.chemical:MNXM2290,metanetx.chemical:MNXM2290,,Diff
915,M_udcpdp_c,Undecaprenyl diphosphate,C55H90O7P2,-2,C55H90O7P2,0,Clean,seed.compound:cpd25775,seed.compound:cpd25775,,Diff
916,M_2sephchc_c,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,C14H13O9,-3,C14H13O9,0,Clean,"metanetx.chemical:MNXM730932, seed.compound:cpd16335","metanetx.chemical:MNXM730932, seed.compound:cpd16335",,Diff
917,M_argsuc_c,N(omega)-(L-Arginino)succinate,C10H17N4O6,-1,C10H17N4O6,0,Clean,"seed.compound:cpd02152, seed.compound:cpd29673","seed.compound:cpd02152, seed.compound:cpd29673",,Diff
918,M_dtbt_c,Dethiobiotin,C10H17N2O3,-1,C10H17N2O3,0,Clean,"seed.compound:cpd01311, metanetx.chemical:MNXM1020","seed.compound:cpd01311, metanetx.chemical:MNXM1020",,Diff
919,M_fdp_c,"D-Fructose 1,6-bisphosphate",C6H10O12P2,-4,C6H10O12P2,0,Clean,"seed.compound:cpd00290, metanetx.chemical:MNXM1106095","seed.compound:cpd00290, metanetx.chemical:MNXM1106095",,Diff
920,M_fgam_c,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,C8H13N2O9P,-2,C8H13N2O9P,0,Clean,"seed.compound:cpd02678, metanetx.chemical:MNXM1094915","seed.compound:cpd02678, metanetx.chemical:MNXM1094915",,Diff
921,M_hemeO_c,Heme O C49H56FeN4O5,C49FeH56N4O5,-2,C49FeH56N4O5,0,Clean,"metanetx.chemical:MNXM727785, seed.compound:cpd11313","metanetx.chemical:MNXM727785, seed.compound:cpd11313",,Diff
922,M_man1p_c,D-Mannose 1-phosphate,C6H11O9P,-2,C6H11O9P,0,Clean,"seed.compound:cpd00485, metanetx.chemical:MNXM1106057","seed.compound:cpd00485, metanetx.chemical:MNXM1106057",,Diff
923,M_pa140_c,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate",C31H59O8P,-2,C31H59O8P,0,Clean,"metanetx.chemical:MNXM737415, seed.compound:cpd26150","metanetx.chemical:MNXM737415, seed.compound:cpd26150",,Diff
924,M_pa140_p,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate",C31H59O8P,-2,C31H59O8P,0,Clean,"metanetx.chemical:MNXM737415, seed.compound:cpd26150","metanetx.chemical:MNXM737415, seed.compound:cpd26150",,Diff
925,M_pa180_c,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate",C39H75O8P,-2,C39H75O8P,0,Clean,"seed.compound:cpd26148, metanetx.chemical:MNXM737490","seed.compound:cpd26148, metanetx.chemical:MNXM737490",,Diff
926,M_pa180_p,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate",C39H75O8P,-2,C39H75O8P,0,Clean,"seed.compound:cpd26148, metanetx.chemical:MNXM737490","seed.compound:cpd26148, metanetx.chemical:MNXM737490",,Diff
927,M_pg160_c,"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)",C38H74O10P,-1,C38H74O10P,0,Clean,"seed.compound:cpd15538, seed.compound:cpd25117","seed.compound:cpd15538, seed.compound:cpd25117",,Diff
928,M_pg160_p,"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)",C38H74O10P,-1,C38H74O10P,0,Clean,"seed.compound:cpd15538, seed.compound:cpd25117","seed.compound:cpd15538, seed.compound:cpd25117",,Diff
929,M_pg180_c,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",C42H82O10P,-1,C42H82O10P,0,Clean,"seed.compound:cpd23600, seed.compound:cpd15540","seed.compound:cpd23600, seed.compound:cpd15540",,Diff
930,M_pg180_p,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",C42H82O10P,-1,C42H82O10P,0,Clean,"seed.compound:cpd23600, seed.compound:cpd15540","seed.compound:cpd23600, seed.compound:cpd15540",,Diff
931,M_pppi_c,Inorganic triphosphate,HO10P3,-4,HO10P3,0,Clean,"seed.compound:cpd00421, seed.compound:cpd11672","seed.compound:cpd00421, seed.compound:cpd11672",,Diff
932,M_ptcoa_c,Pentanoyl-CoA,C26H40N7O17P3S,-4,C26H40N7O17P3S,0,Clean,"metanetx.chemical:MNXM1104372, seed.compound:cpd00660","metanetx.chemical:MNXM1104372, seed.compound:cpd00660",,Diff
933,M_salc_c,Salicylate,C7H5O3,-1,C7H5O3,0,Clean,"metanetx.chemical:MNXM730078, seed.compound:cpd00599","metanetx.chemical:MNXM730078, seed.compound:cpd00599",,Diff
934,M_salc_e,Salicylate,C7H5O3,-1,C7H5O3,0,Clean,"metanetx.chemical:MNXM730078, seed.compound:cpd00599","metanetx.chemical:MNXM730078, seed.compound:cpd00599",,Diff
935,M_2dr1p_c,2-Deoxy-D-ribose 1-phosphate,C5H9O7P,-2,C5H9O7P,0,Clean,"metanetx.chemical:MNXM1108138, seed.compound:cpd26845, seed.compound:cpd00509","metanetx.chemical:MNXM1108138, seed.compound:cpd26845, seed.compound:cpd00509",,Diff
936,M_S2hglut_c,(S)-2-Hydroxyglutarate,C5H6O5,-2,C5H6O5,0,Clean,"metanetx.chemical:MNXM733230, metanetx.chemical:MNXM733231, seed.compound:cpd02041","metanetx.chemical:MNXM733230, metanetx.chemical:MNXM733231, seed.compound:cpd02041",,Diff
937,M_g3p_c,Glyceraldehyde 3-phosphate,C3H5O6P,-2,C3H5O6P,0,Clean,"seed.compound:cpd19005, seed.compound:cpd00102, metanetx.chemical:MNXM739946","seed.compound:cpd19005, seed.compound:cpd00102, metanetx.chemical:MNXM739946",,Diff
938,M_mi3p__D_c,1D-myo-Inositol 3-phosphate,C6H11O9P,-2,C6H11O9P,0,Clean,"metanetx.chemical:MNXM737935, metanetx.chemical:MNXM737936, seed.compound:cpd02484","metanetx.chemical:MNXM737935, metanetx.chemical:MNXM737936, seed.compound:cpd02484",,Diff
939,M_uamr_c,UDP-N-acetylmuramate,C20H28N3O19P2,-3,C20H28N3O19P2,0,Clean,"metanetx.chemical:MNXM1107411, seed.compound:cpd00773, metanetx.chemical:MNXM1107410","metanetx.chemical:MNXM1107411, seed.compound:cpd00773, metanetx.chemical:MNXM1107410",,Diff
940,M_acgam1p_c,N-Acetyl-D-glucosamine 1-phosphate,C8H14NO9P,-2,C8H14NO9P,0,Clean,"metanetx.chemical:MNXM1105798, metanetx.chemical:MNXM729920, metanetx.chemical:MNXM1105799, seed.compound:cpd02611","metanetx.chemical:MNXM1105798, metanetx.chemical:MNXM729920, metanetx.chemical:MNXM1105799, seed.compound:cpd02611",,Diff
941,M_suc6p_c,Sucrose 6-phosphate,C12H21O14P,-2,C12H21O14P,0,Clean,"metanetx.chemical:MNXM725920, metanetx.chemical:MNXM725918, seed.compound:cpd01693, seed.compound:cpd19187","metanetx.chemical:MNXM725920, metanetx.chemical:MNXM725918, seed.compound:cpd01693, seed.compound:cpd19187",,Diff
942,M_2shchc_c,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",C11H12O6,0,C11H10O6,0,Clean,metanetx.chemical:MNXM727527,metanetx.chemical:MNXM727527,,Diff
943,M_air_c,5-amino-1-(5-phospho-D-ribosyl)imidazole,C8H14N3O7P,0,C8H12N3O7P,0,Clean,metanetx.chemical:MNXM1105984,metanetx.chemical:MNXM1105984,,Diff
944,M_cro4_c,Chromate,CrH2O4,0,O2,0,Clean,seed.compound:cpd11595,seed.compound:cpd11595,,Diff
945,M_cro4_p,Chromate,CrH2O4,0,O2,0,Clean,seed.compound:cpd11595,seed.compound:cpd11595,,Diff
946,M_gly_asp__L_c,Gly asp L C6H9N2O5,C6H10N2O5,0,C6H9N2O5,0,Clean,seed.compound:cpd30701,seed.compound:cpd30701,,Diff
947,M_gly_asp__L_e,Gly asp L C6H9N2O5,C6H10N2O5,0,C6H9N2O5,0,Clean,seed.compound:cpd30701,seed.compound:cpd30701,,Diff
948,M_gly_pro__L_c,Gly pro L C7H12N2O3,C7H12N2O3,0,C7H13N2O3,0,Clean,seed.compound:cpd11588,seed.compound:cpd11588,,Diff
949,M_gly_pro__L_e,Gly pro L C7H12N2O3,C7H12N2O3,0,C7H13N2O3,0,Clean,seed.compound:cpd11588,seed.compound:cpd11588,,Diff
950,M_mssg_c,Mycothiol (oxidized - dimer),C34H58N4O24S,0,C34H58N4O24S2,0,Clean,seed.compound:cpd15999,seed.compound:cpd15999,,Diff
951,M_prbamp_c,1-(5-Phosphoribosyl)-AMP,C15H23N5O14P2,0,C15H19N5O14P2,0,Clean,metanetx.chemical:MNXM729423,metanetx.chemical:MNXM729423,,Diff
952,M_prbatp_c,1-(5-Phosphoribosyl)-ATP,C15H25N5O20P4,0,C15H19N5O20P4,0,Clean,metanetx.chemical:MNXM728133,metanetx.chemical:MNXM728133,,Diff
953,M_pt2coa_c,Pent-2-enoyl-CoA,C26H42N7O17P3S,0,C26H38N7O17P3S,0,Clean,metanetx.chemical:MNXM732306,metanetx.chemical:MNXM732306,,Diff
954,M_r5p_c,Alpha-D-Ribose 5-phosphate,C5H11O8P,0,C5H9O8P,0,Clean,metanetx.chemical:MNXM1104056,metanetx.chemical:MNXM1104056,,Diff
955,M_vacc_c,Vaccenic acid,C18H34O2,0,C18H33O2,0,Clean,metanetx.chemical:MNXM739463,metanetx.chemical:MNXM739463,,Diff
956,M_vacccoa_c,Vaccenyl coenzyme A,C39H68N7O17P3S,0,C39H64N7O17P3S,0,Clean,metanetx.chemical:MNXM4868,metanetx.chemical:MNXM4868,,Diff
957,M_acmanap_c,N-Acetyl-D-mannosamine 6-phosphate,C8H16NO9P,0,C8H14NO9P,0,Clean,"metanetx.chemical:MNXM736738, metanetx.chemical:MNXM1105998","metanetx.chemical:MNXM736738, metanetx.chemical:MNXM1105998",,Diff
958,M_creat_c,Creatine cytosol,C4H7N3O,0,C4H9N3O2,0,Clean,"seed.compound:cpd00585, metanetx.chemical:MNXM728946","seed.compound:cpd00585, metanetx.chemical:MNXM728946",,Diff
959,M_creat_e,Creatine cytosol,C4H7N3O,0,C4H9N3O2,0,Clean,"seed.compound:cpd00585, metanetx.chemical:MNXM728946","seed.compound:cpd00585, metanetx.chemical:MNXM728946",,Diff
960,M_creat_p,Creatine cytosol,C4H7N3O,0,C4H9N3O2,0,Clean,"seed.compound:cpd00585, metanetx.chemical:MNXM728946","seed.compound:cpd00585, metanetx.chemical:MNXM728946",,Diff
961,M_fe3dcit_e,Fe(III)dicitrate,C12FeH22O14,0,C12FeH10O14,0,Clean,"seed.compound:cpd03725, metanetx.chemical:MNXM1107801","seed.compound:cpd03725, metanetx.chemical:MNXM1107801",,Diff
962,M_sdhlam_c,S Succinyldihydrolipoamide C12H20NO4S2,C12H21NO4S2,0,C12H20NO4S2,0,Clean,"metanetx.chemical:MNXM735016, metanetx.chemical:MNXM735015","metanetx.chemical:MNXM735016, metanetx.chemical:MNXM735015",,Diff
963,M_2mahmp_c,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,C6H9N3O7P2,-2,C6H8N3O7P2,-3,Clean,seed.compound:cpd02894,seed.compound:cpd02894,,Proton Diff
964,M_3opcoa_c,3-oxopropionyl-CoA,C24H34N7O18P3S,-4,C24H33N7O18P3S,0,Clean,seed.compound:cpd03564,seed.compound:cpd03564,,Diff
965,M_4ahmmp_c,4-Amino-5-hydroxymethyl-2-methylpyrimidine,C6H10N3O,1,C6H9N3O,0,Clean,seed.compound:cpd00939,seed.compound:cpd00939,,Proton Diff
966,M_4ahmmp_e,4-Amino-5-hydroxymethyl-2-methylpyrimidine,C6H10N3O,1,C6H9N3O,0,Clean,seed.compound:cpd00939,seed.compound:cpd00939,,Proton Diff
967,M_5mthf_c,5-Methyltetrahydrofolate,C20H23N7O6,-2,C20H24N7O6,-1,Clean,seed.compound:cpd00345,seed.compound:cpd00345,,Proton Diff
968,M_R_3hcddec5ecoa_c,(R)-Hydroxydodecanoyl-5-en-CoA,C33H52N7O18P3S,-4,C33H53N7O18P3S,0,Clean,seed.compound:cpd16753,seed.compound:cpd16753,,Diff
969,M_adp_c,ADP C10H12N5O10P2,C10H13N5O10P2,-2,C10H12N5O10P2,-3,Clean,seed.compound:cpd00008,seed.compound:cpd00008,,Proton Diff
970,M_cdp_c,CDP C9H12N3O11P2,C9H13N3O11P2,-2,C9H12N3O11P2,-3,Clean,seed.compound:cpd00096,seed.compound:cpd00096,,Proton Diff
971,M_cdpc16c19g_c,"Cdp diacylglycerol (C16:0, C19:0)",C47H85N3O15P2,-2,C47H86N3O15P2,0,Clean,seed.compound:cpd15935,seed.compound:cpd15935,,Diff
972,M_cdpc19c19g_c,"Cdp diacylglycerol (C19:0, C19:0)",C50H91N3O15P2,-2,C50H93N3O15P2,0,Clean,seed.compound:cpd15936,seed.compound:cpd15936,,Proton Diff
973,M_cigam_c,Cys-1D-myo-inositol 2-deoxy-D-glucopyranoside,C15H29N2O11S,1,C15H28N2O11S,0,Clean,seed.compound:cpd15938,seed.compound:cpd15938,,Proton Diff
974,M_cmcbtt_c,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33H46N5O12,-1,C33H48N5O13,0,Clean,seed.compound:cpd15940,seed.compound:cpd15940,,Diff
975,M_cmcbtt_e,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33H46N5O12,-1,C33H48N5O13,0,Clean,seed.compound:cpd15940,seed.compound:cpd15940,,Diff
976,M_cmcbtt_p,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33H46N5O12,-1,C33H48N5O13,0,Clean,seed.compound:cpd15940,seed.compound:cpd15940,,Diff
977,M_ctp_c,CTP C9H12N3O14P3,C9H13N3O14P3,-3,C9H12N3O14P3,-4,Clean,seed.compound:cpd00052,seed.compound:cpd00052,,Proton Diff
978,M_db4p_c,"3,4-dihydroxy-2-butanone 4-phosphate",C4H7O6P,-2,C4H8O6P,0,Clean,seed.compound:cpd11225,seed.compound:cpd11225,,Diff
979,M_decdp_tb_c,"(E,E,E,E,E,E,E,Z,Z) Decaprenyl diphosphate",C50H82O7P2,-2,C50H81O7P2,0,Clean,seed.compound:cpd29704,seed.compound:cpd29704,,Diff
